iteration,Lift,passenger,param_0,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,param_10,param_11,param_12,param_13,param_14,param_15,param_16,param_17,param_18,param_19,param_20,param_21,param_22,param_23,param_24,param_25,param_26,param_27,param_28,param_29,param_30,param_31,param_32,param_33,param_34,param_35,param_36,param_37,param_38,param_39,param_40,param_41,param_42,param_43,param_44,param_45,param_46,param_47,param_48,param_49,param_50,param_51,param_52,param_53,param_54,param_55,param_56,param_57,param_58,param_59,param_60,param_61,param_62,param_63,param_64,param_65,param_66,param_67,param_68,param_69,param_70,param_71,param_72,param_73,param_74,param_75,param_76,param_77,param_78,param_79,param_80,param_81,param_82,param_83,param_84,param_85,param_86,param_87,param_88,param_89,param_90,param_91,param_92,param_93,param_94,param_95,param_96,param_97,param_98,param_99,param_100,param_101,param_102,param_103,param_104,param_105,param_106,param_107,param_108,param_109,param_110,param_111,param_112,param_113,param_114,param_115,param_116,param_117,param_118,param_119,param_120,param_121,param_122,param_123,param_124,param_125,param_126,param_127,param_128,param_129,param_130,param_131,param_132,param_133,param_134,param_135,param_136,param_137,param_138,param_139,param_140,param_141,param_142,param_143,param_144,param_145,param_146,param_147,param_148,param_149,param_150,param_151,param_152,param_153,param_154,param_155,param_156,param_157,param_158,param_159,param_160,param_161,param_162,param_163,param_164,param_165,param_166,param_167
57,1226036,138,0,-0.006195653,0.06830518,0.054464561,0.094837248,-0.051732671,0.171567933,0.001244607,0.020663619,0.089580342,0.000402235,-0.079588871,0.018109783,-0.110823821,-0.036578444,0.090531477,-0.249025352,0.033486929,-0.177512054,-0.096458932,71.99184187,-0.034418535,0.015890713,0.015890713,2,-0.013771755,0.025895453,0.198585133,-0.08264765,0.08028795,0.064174153,0.020625278,0.046186837,0.090422513,-0.028305182,0.020253861,-0.196057799,0.137895609,-0.296307305,0.244494629,-0.470330311,0.137493906,-0.212303454,12.62457727,69.88788537,0.143182029,0.019593041,0.019593041,4,0.00089839,0.030344304,0.080761756,-0.037855084,0.118972388,-0.022700475,0.105818587,0.029224894,0.072260125,-0.038120393,-0.07316787,0.005914989,-0.146959668,0.080889245,-0.02523591,-0.205970765,0.082260375,-0.120941661,29.30492826,68.92412271,0.566363001,0.015851713,0.015851713,6,0.01432118,0.071992387,-0.008524101,0.137448137,-0.049917614,0.066121267,0.062231658,0.018044052,0.028266848,0.00179536,-0.055530369,0.015846655,-0.155200001,0.101175036,-0.114172413,-0.024636494,0.014921419,-0.084842833,40.95762012,68.67384892,1.308424937,0.004096707,0.004096707,8,0.007771554,0.062588621,0.015160128,0.139255067,0.020474681,0.091634592,0.0244204,0.113168594,0.044871841,-0.010594432,-0.069384961,0.025078499,-0.198523768,0.148307928,-0.212813088,0.072665291,-0.036025902,0.044569564,49.5367283,68.83861748,1.752487585,-0.001210722,-0.001210722,10,0.022326597,0.057706878,0.021029976,0.063676971,-0.004318737,0.022406504,0.072821944,0.040909586,0.011552946,-0.02855691,-0.113017999,0.095130645,-0.205042945,0.190083951,-0.193849454,0.06905753,-0.061561133,-0.010986261,55.09363803,69.81521478,2.127662096,-0.003539291,-0.003539291,14.18,0.014703152,0.063690764,-0.03441612,0.132436358,0.00205575,0.063879814,0.01643172,0.083927307,0.047507405,-0.053990146,-0.095994194,0.021594762,-0.199274074,0.128671066,-0.210081399,0.094289819,0.011115946,0.018123518,66.66117318,71.80582268,2.872879967,-0.016524691,-0.016524691
58,1236065,144,0,0.007085895,0.040911095,0.045109846,0.124678178,-0.082824641,0.177898831,0.02009406,0.023428578,0.109325293,-0.007185289,-0.090777793,0.030588409,-0.131155443,-0.004579199,0.05100585,-0.248026108,0.028471487,-0.156717868,0.096022256,71.87852551,-0.125475252,0.015890713,0.015890713,2,-0.000193095,-0.020464131,0.201588535,-0.082594596,0.096479497,0.076580621,0.014184347,0.045407548,0.054054884,-0.022404547,0.03295266,-0.185814539,0.13190499,-0.27702674,0.220549753,-0.448439264,0.140617874,-0.191994745,12.64286747,69.87936417,0.130380084,0.019593041,0.019593041,4,-0.014911244,0.065977336,0.083096439,-0.037158022,0.106195711,-0.056256812,0.082991651,0.042527328,0.071671529,-0.003265995,-0.083903545,-0.016407104,-0.144410131,0.050956926,-0.041389381,-0.230969172,0.056936761,-0.114862145,29.41382161,68.85354288,0.531768164,0.015851713,0.015851713,6,0.031684437,0.095045694,-0.019068836,0.153836613,-0.02560961,0.113869701,0.043592929,0.055791791,0.034345106,-0.022999699,-0.09489667,0.035151619,-0.141652059,0.077790615,-0.126201436,-0.033653304,-0.01720079,-0.03980246,40.81735216,68.68527742,1.337465899,0.004096707,0.004096707,8,0.04355775,0.02675674,0.003892074,0.112668399,0.009301061,0.0567367,0.02630451,0.055702069,0.018763419,-0.00916882,-0.074802106,0.056007657,-0.143053159,0.152786913,-0.201186211,0.118046909,-0.027785528,0.022752051,49.36082397,68.77517809,1.786206192,-0.001210722,-0.001210722,10,0.033175224,0.095593978,0.019287393,0.108949705,0.001829156,0.018464653,0.060519711,0.055493872,0.02643519,-0.001085176,-0.096005035,0.083955208,-0.185437201,0.175412518,-0.195653874,0.092957446,-0.006005291,0.019754904,55.01717204,69.72437007,1.99261956,-0.003539291,-0.003539291,14.18,0.024569416,0.073179199,-0.023740069,0.110197229,0.006010293,0.030909042,0.027227577,0.060052882,0.034927241,-0.015716195,-0.083368734,0.030230237,-0.157498556,0.117362335,-0.19784974,0.122006845,-0.02162715,0.024567061,66.64283748,71.66896337,3.012711132,-0.016524691,-0.016524691
59,1259813,150,0,0.012294694,0.050396849,0.08016745,0.12253577,-0.05036166,0.175139835,0.003051764,0.024313942,0.124729782,0.015174487,-0.085166236,0.048400953,-0.123637199,-0.008094106,0.071121288,-0.243165643,0.052571292,-0.130632137,0.044635151,72.04104497,-0.092662467,0.015890713,0.015890713,2,0.001963991,0.016432176,0.188975666,-0.063221318,0.106517231,0.083695284,0.019977409,0.055888131,0.091630036,-0.004480204,0.036424794,-0.141168062,0.098683103,-0.274636557,0.220559255,-0.480530585,0.134714464,-0.17893659,12.70232856,69.87169161,0.119775121,0.019593041,0.019593041,4,0.005905174,0.045855023,0.090274982,-0.04195905,0.112742462,-0.052203691,0.109754385,0.048755002,0.086786418,-0.002235071,-0.06136138,0.004287103,-0.140752804,0.068438384,-0.071965072,-0.218190126,0.105557789,-0.169498367,29.27161985,68.99189374,0.503219807,0.015851713,0.015851713,6,-0.004231671,0.085433588,-0.01799519,0.139748072,-0.035955373,0.066783725,0.017585129,0.04488312,0.059628732,-0.021124052,-0.09861731,0.068333347,-0.15573241,0.101582693,-0.080694507,0.006675655,-0.021090285,-0.061718838,40.89911166,68.60682447,1.460230269,0.004096707,0.004096707,8,0.013238903,0.068684592,0.021090619,0.133250769,0.010013257,0.088944931,0.041253036,0.066643332,0.018576303,-0.006239841,-0.045486039,0.040002816,-0.191555058,0.114468315,-0.196316816,0.103094742,-0.030694635,-0.003620997,49.45637372,68.75875363,1.642341963,-0.001210722,-0.001210722,10,0.056599471,0.098248107,-0.003867891,0.08373074,-0.012834351,0.020417944,0.059540979,0.068800538,0.031885747,-0.028092131,-0.126482534,0.105261154,-0.17902721,0.161454908,-0.192573986,0.064526982,-0.030855387,-0.006754208,55.014884,69.77257593,2.042306918,-0.003539291,-0.003539291,14.18,-0.006803735,0.072796573,-0.02871006,0.096735196,-0.007509416,0.064597044,0.02711571,0.067524132,0.042471317,-0.003829204,-0.09379361,0.016575725,-0.192848876,0.124581426,-0.227060217,0.095088479,-0.031078513,0.04354249,66.76787886,71.81998646,3.028637124,-0.016524691,-0.016524691
60,1239611,162,0,0.01037157,0.035375953,0.076602728,0.083986598,-0.041496094,0.180914877,0.006866155,0.011039447,0.079207109,0.00171361,-0.093683145,0.004471524,-0.131532259,-0.040580278,0.054900585,-0.289106691,0.073591607,-0.176812445,-0.051199793,72.01496807,-0.095449491,0.015890713,0.015890713,2,0.004337001,0.010572456,0.180448178,-0.053507236,0.106771945,0.052883657,0.004072054,0.062750244,0.051969323,-0.01387573,-0.006655338,-0.193352521,0.142609757,-0.299236646,0.271313592,-0.483531331,0.135820419,-0.157120467,12.72739696,69.85661934,0.117976482,0.019593041,0.019593041,4,0.023029279,0.036741381,0.120832394,-0.047019865,0.104298708,-0.059373792,0.068610899,0.0468957,0.088257576,-0.022204783,-0.039827902,0.025297371,-0.138282491,0.028794048,-0.062607511,-0.235333325,0.066158638,-0.162261126,29.30095368,68.97795628,0.520253344,0.015851713,0.015851713,6,0.030681014,0.087826267,0.00100217,0.130993871,-0.045756043,0.060996303,0.030069923,0.013845886,0.031319347,0.01066532,-0.043096892,0.051742011,-0.132044786,0.098452274,-0.105718742,-0.047214896,0.013288007,-0.072645995,40.95513494,68.50049436,1.366729087,0.004096707,0.004096707,8,0.011583806,0.022760241,0.022072132,0.130589684,0.008609377,0.045093109,0.045346752,0.069164106,0.04866848,0.001769927,-0.085358422,0.078321239,-0.188972125,0.108178254,-0.230919042,0.07366558,-0.057423309,0.001084039,49.40071164,68.81052907,1.787188778,-0.001210722,-0.001210722,10,0.052989507,0.101538375,-0.012749249,0.095393643,0.015538295,0.02878335,0.068664359,0.042339194,0.000964574,-0.008075212,-0.115767714,0.088287428,-0.190798095,0.1600565,-0.235952489,0.069654043,-0.056441474,-0.001532416,55.10186228,69.85570705,2.126314009,-0.003539291,-0.003539291,14.18,0.041288702,0.058920909,-0.039977002,0.105140862,-0.021923453,0.064335624,0.036753425,0.081988647,0.058610434,-0.051824591,-0.077012453,0.022514191,-0.198608441,0.161697388,-0.183372774,0.122946263,-0.001575064,0.024235859,66.66774178,71.68078455,2.936480623,-0.016524691,-0.016524691
61,1251497,165,0,0.024933426,0.072004553,0.044615385,0.103535234,-0.049055219,0.166639092,0.01219494,0.024715675,0.125603335,-0.010993713,-0.126515761,0.024296766,-0.121254667,-0.024308235,0.065037901,-0.265366094,0.059993059,-0.182875967,-0.057042673,72.02665236,-0.170766047,0.015890713,0.015890713,2,0.011319258,0.003989089,0.207632112,-0.051522368,0.093502798,0.0806899,0.019342093,0.01350505,0.056295946,0.012426705,-0.000687184,-0.163359196,0.122503625,-0.260685477,0.243132268,-0.474359133,0.12139684,-0.176112811,12.59592113,69.85326272,0.093324834,0.019593041,0.019593041,4,-0.008803395,0.039322194,0.117259678,-0.02297693,0.138285318,-0.046811315,0.06545014,0.004516463,0.109435023,-0.024547367,-0.077538682,0.012442215,-0.121022432,0.054540265,-0.036877723,-0.244786049,0.076550535,-0.161764651,29.27716362,68.87261466,0.569647515,0.015851713,0.015851713,6,-0.008337224,0.079401375,-0.006530258,0.138330512,-0.025600971,0.112706024,0.033172718,0.023629037,0.028872188,0.016930587,-0.100212473,0.041205549,-0.156473247,0.064779252,-0.105888341,-0.034727239,-0.030229136,-0.060408239,40.84213167,68.50600776,1.417888472,0.004096707,0.004096707,8,0.029620672,0.038062861,-0.013796484,0.119098238,-0.020158332,0.085156202,0.048098397,0.087868482,0.052072897,0.00529794,-0.045965603,0.06714724,-0.177192008,0.162384732,-0.202696388,0.086783248,-0.060950551,0.016972761,49.52593326,68.83861059,1.635117538,-0.001210722,-0.001210722,10,0.023097632,0.100848168,-0.020871361,0.101910711,-0.014136559,0.019561976,0.035520813,0.057382885,0.047055091,-0.024177098,-0.092635337,0.090870661,-0.210287008,0.153946996,-0.193361419,0.077255506,-0.01455029,0.031936293,55.1125794,69.85649934,1.991689609,-0.003539291,-0.003539291,14.18,0.006912971,0.037008219,-0.007768321,0.120741777,-0.036573521,0.042134575,-0.00250665,0.077265573,0.026186484,-0.057897202,-0.082280009,0.04615966,-0.186768906,0.121128614,-0.179298018,0.114117857,-0.036898039,0.003300415,66.69272234,71.82054325,2.848976605,-0.016524691,-0.016524691
62,1284384,135,0,0.03561428,0.056232909,0.050477827,0.104057689,-0.062032539,0.165213519,0.009681051,0.044513289,0.094816593,0.002348375,-0.070110784,0.063084748,-0.133112507,-0.042737537,0.042638133,-0.241647228,0.034621693,-0.151067084,0.005580924,71.87532935,-0.065671756,0.015890713,0.015890713,2,0.029253245,-0.019620164,0.231637666,-0.061407221,0.060923346,0.103316581,0.008705993,0.012228863,0.039074483,-0.032217358,0.005965031,-0.18308083,0.129603538,-0.294435612,0.26900968,-0.445016611,0.16017676,-0.171701572,12.5548178,69.90965807,0.195258475,0.019593041,0.019593041,4,0.018782659,0.023595912,0.119233294,-0.020587391,0.140895351,-0.066351314,0.097937296,-0.003994002,0.096205632,0.007611082,-0.042258475,0.006345454,-0.125223669,0.068837173,-0.075405025,-0.196269009,0.105686587,-0.115154152,29.26690549,68.84687381,0.651035433,0.015851713,0.015851713,6,0.015765875,0.039411908,-0.032713168,0.120299361,-0.021041363,0.066095597,0.035228669,0.033322068,0.078170708,0.021150602,-0.079977717,0.01814898,-0.126241444,0.098291774,-0.068636311,-0.007408962,0.009420778,-0.054534185,40.92827307,68.53953766,1.305825449,0.004096707,0.004096707,8,0.026095683,0.070338463,-0.018058198,0.12847916,-0.006376432,0.065941102,0.016115164,0.069287556,0.018204651,-0.016873147,-0.084652386,0.070164665,-0.185040292,0.131193363,-0.224740852,0.101934008,-0.018846041,0.010664517,49.51874567,68.87061721,1.64341572,-0.001210722,-0.001210722,10,0.024645309,0.090785085,-0.000491584,0.091944699,0.038635802,0.047194428,0.075980787,0.036087023,0.040354126,-0.019695977,-0.106512933,0.053673007,-0.181422145,0.184505432,-0.20406087,0.103715255,-0.021700884,-0.018750666,55.04334231,69.67802855,2.083611382,-0.003539291,-0.003539291,14.18,0.011368269,0.077659758,-0.00185683,0.104390615,-0.01450307,0.06257547,0.035028739,0.070917846,0.060810631,-0.049482776,-0.067655717,0.018708884,-0.160705396,0.165003204,-0.202790653,0.100042302,-0.013656814,0.031289672,66.68225041,71.67070364,2.896095278,-0.016524691,-0.016524691
63,1266434,144,0,-0.010588958,0.070223269,0.076053829,0.11089084,-0.083925689,0.18086795,0.007985635,-0.003276174,0.115730325,-0.002648819,-0.067799597,0.028078139,-0.084144578,-0.016541903,0.04845725,-0.24841627,0.052952283,-0.181725921,0.06261771,72.05262221,-0.175178288,0.015890713,0.015890713,2,0.025774373,-0.000905582,0.232586,-0.07014904,0.0793359,0.08117559,-0.028423837,0.040909007,0.056205276,-0.024601798,0.013630367,-0.174817639,0.101164787,-0.277664281,0.262246489,-0.46265831,0.149309721,-0.159912473,12.68345941,69.91561985,0.068264443,0.019593041,0.019593041,4,0.034943512,0.06332222,0.096011746,-0.039405095,0.158312016,-0.048105056,0.097895542,-0.006244189,0.065790206,-0.010523173,-0.04844509,0.006113105,-0.116914753,0.037984237,-0.020096291,-0.229510976,0.093383296,-0.129123108,29.32679099,68.93952709,0.548720549,0.015851713,0.015851713,6,0.034046996,0.053567564,0.005352589,0.123713403,-0.059913944,0.106333821,0.046710937,0.058158717,0.053024265,0.02696356,-0.09089585,0.053012996,-0.145479129,0.069293097,-0.097286566,0.00028894,0.003781238,-0.044118824,40.97501113,68.66340755,1.458258465,0.004096707,0.004096707,8,0.011494645,0.023295601,-0.005416147,0.112226242,-0.029141162,0.047545129,0.048216908,0.075670697,0.048475326,-0.006546278,-0.074939072,0.081003588,-0.167157185,0.1342648,-0.202176622,0.090208618,-0.023427712,-0.004429441,49.53634477,68.72875525,1.676154201,-0.001210722,-0.001210722,10,0.009222385,0.063301746,0.029068983,0.103712793,0.039797374,0.03507406,0.059318171,0.034715121,-0.003986021,-0.021207855,-0.075100275,0.078613918,-0.201186437,0.13413552,-0.186007121,0.094385538,-0.021686943,-0.010418739,55.02270972,69.86129211,2.140528238,-0.003539291,-0.003539291,14.18,0.021764428,0.070807304,0.017033155,0.127361243,-0.033961873,0.078705378,0.031166835,0.044377891,0.053202826,-0.061407746,-0.102962417,0.028088167,-0.187095705,0.154892875,-0.208962641,0.114918226,-0.035578685,-0.001990066,66.68851792,71.64192808,2.984917604,-0.016524691,-0.016524691
64,1266462,130,0,0.008716732,0.045555092,0.090890963,0.08379922,-0.039560966,0.166194569,-0.00477326,0.023863187,0.090845136,-0.004317399,-0.113536139,0.029763679,-0.102323519,-0.014068281,0.058708354,-0.267520873,0.05805616,-0.185006413,-0.016028896,71.99335547,-0.068848314,0.015890713,0.015890713,2,0.004471978,-0.020454185,0.221914689,-0.090467941,0.083119521,0.103255625,0.000884771,0.060352235,0.061319474,-0.034085429,0.014048874,-0.169506245,0.125791126,-0.302041133,0.275355504,-0.429888053,0.118028375,-0.205272621,12.55635413,69.8582597,0.110653851,0.019593041,0.019593041,4,0.00519424,0.026735824,0.110548758,-0.058689033,0.159686353,-0.036003621,0.079430386,-0.008892665,0.067726209,-0.019525878,-0.029751032,-0.01349374,-0.153155323,0.04713553,-0.039881607,-0.20524586,0.09853132,-0.117756979,29.38623285,68.92472142,0.50389015,0.015851713,0.015851713,6,0.018795185,0.085973451,-0.031896942,0.150495482,-0.052392127,0.080501413,0.063469018,0.064515219,0.080400172,0.003113589,-0.047642875,0.020414836,-0.109650339,0.069348838,-0.116102416,-0.050524086,0.007175552,-0.042533371,40.94598887,68.68059309,1.337942785,0.004096707,0.004096707,8,-0.001494002,0.052049198,-0.007609236,0.129681373,0.004593963,0.084953191,0.032416377,0.111391598,0.05007394,-0.010054372,-0.077783558,0.051680597,-0.193685702,0.142630355,-0.193129254,0.103145354,-0.038643677,0.035598,49.41411832,68.8131279,1.766537911,-0.001210722,-0.001210722,10,0.043297754,0.057476629,0.018877721,0.109919911,-0.004737597,0.040074417,0.074303306,0.051598228,0.016475397,-0.045990464,-0.124473971,0.099667041,-0.175253059,0.176486624,-0.206655112,0.064536624,-0.038761046,-0.02094271,54.93316603,69.77114401,1.978329457,-0.003539291,-0.003539291,14.18,0.024311178,0.063291605,-0.033438596,0.12181213,-0.010034946,0.042950658,0.018502265,0.077662549,0.035432866,-0.008353826,-0.051340895,0.039427813,-0.200841995,0.118887168,-0.174079197,0.109606289,-0.008795986,0.002731695,66.8297188,71.80383042,2.99268902,-0.016524691,-0.016524691
65,1292278,140,0,-0.004392518,0.061778492,0.081276684,0.0744358,-0.029653468,0.129759878,-0.029681431,0.013314192,0.115033577,9.51E-05,-0.105416433,0.044153264,-0.093242917,-0.035001176,0.048494196,-0.262225254,0.025162169,-0.158923699,0.087650018,71.97525194,-0.03271304,0.015890713,0.015890713,2,0.004747359,-0.017467356,0.229231171,-0.043897423,0.08874881,0.104298513,-0.017270823,0.037653033,0.05187169,-0.006315026,-0.013136608,-0.178031484,0.147868813,-0.293506725,0.265967041,-0.479505418,0.15113904,-0.164171766,12.55959322,69.77974849,0.064639957,0.019593041,0.019593041,4,0.037114931,0.064154562,0.097479154,-0.036344725,0.125211324,-0.022374268,0.097158617,0.014573644,0.082939165,-0.024580927,-0.056472053,0.015432115,-0.100689354,0.05530059,-0.03055802,-0.249087757,0.104900845,-0.129842742,29.38787002,68.86520503,0.621837821,0.015851713,0.015851713,6,0.019456435,0.087304129,0.011828754,0.134164576,-0.036153172,0.081923624,0.028387176,0.052427059,0.024490184,-0.011092866,-0.053364235,0.069097831,-0.122786712,0.087328352,-0.126114168,-0.02512837,-0.003525161,-0.083360307,40.95899249,68.67114873,1.390980451,0.004096707,0.004096707,8,0.03772252,0.065372331,0.002529098,0.095447053,-0.028900921,0.054590474,0.047489599,0.089498592,0.060953889,0.004887319,-0.09330348,0.074332271,-0.177866119,0.128074729,-0.205461686,0.110784663,-0.033892937,0.042463757,49.48069822,68.71543288,1.665239138,-0.001210722,-0.001210722,10,0.05052535,0.075424835,-0.021708667,0.103512569,0.002623384,0.061612534,0.041613282,0.080146832,0.027463034,-0.002512326,-0.080728407,0.104328955,-0.194353293,0.174082816,-0.200765722,0.061881043,-0.05687905,0.026164064,54.97439705,69.83580211,1.971362682,-0.003539291,-0.003539291,14.18,0.020701687,0.066223368,0.00511128,0.098706034,-0.002758202,0.03698056,0.044931146,0.095538756,0.054667278,-0.012737329,-0.07316773,0.049003725,-0.196979768,0.143020689,-0.216197789,0.077166842,-0.023834611,-0.002788871,66.72441765,71.79411696,2.955560687,-0.016524691,-0.016524691
66,1243175,145,0,0.031415216,0.084781453,0.089322902,0.102695205,-0.037139778,0.129521551,0.026170137,-0.009984151,0.108598156,-0.002440568,-0.08279189,0.053428971,-0.093568153,-0.040387962,0.045994365,-0.253641638,0.048341831,-0.12925303,-0.094981944,72.00579675,-0.17173071,0.015890713,0.015890713,2,0.015098647,0.021088311,0.226561097,-0.064083847,0.097917729,0.099178915,-0.022546931,0.054262699,0.07239299,0.000424469,-0.0085198,-0.176363353,0.143531876,-0.277672766,0.257475206,-0.445843506,0.145845517,-0.195176082,12.58140201,69.90640455,0.012690826,0.019593041,0.019593041,4,-0.007302301,0.02374758,0.092775828,-0.053894373,0.127321783,-0.066192185,0.082089695,0.033481039,0.088055629,0.002935323,-0.068821648,0.001597392,-0.123785394,0.073986977,-0.034791009,-0.234034146,0.052418749,-0.15354018,29.39457046,68.88290483,0.47171616,0.015851713,0.015851713,6,0.027170215,0.091041557,-0.030747724,0.140983822,-0.044409367,0.075645267,0.042847665,0.064136501,0.065142393,-0.016512704,-0.085259714,0.048000182,-0.146781844,0.09454794,-0.101869774,0.00792286,0.002131644,-0.051404657,40.95802663,68.51004464,1.414666847,0.004096707,0.004096707,8,0.018397826,0.034270527,0.017536781,0.121521987,-0.011543609,0.081463218,0.055677044,0.082758868,0.026246131,-0.031210291,-0.086220159,0.047715975,-0.188295071,0.154855616,-0.189865005,0.105079529,-0.069699444,0.043487628,49.52298098,68.88922026,1.61635304,-0.001210722,-0.001210722,10,0.003581218,0.064911344,-0.007443581,0.061063629,-0.01401759,0.030254229,0.078330027,0.048985948,0.023494533,-0.016014945,-0.10575756,0.103005775,-0.224683821,0.190598604,-0.218786427,0.069026571,-0.056980067,-0.024836197,54.93314527,69.85951528,2.041725965,-0.003539291,-0.003539291,14.18,0.022122738,0.043680208,0.007191444,0.10442058,-0.028432514,0.022502538,0.033801068,0.052708426,0.017345391,-0.040078426,-0.086009677,0.016183793,-0.146327463,0.113187341,-0.191799126,0.06937434,-0.027587553,-0.001426625,66.73095504,71.71326151,3.004808273,-0.016524691,-0.016524691
67,1244590,168,0,0.002675412,0.043661066,0.095238702,0.069859896,-0.06138281,0.173544171,-0.002477128,0.027345573,0.121286109,-0.006744259,-0.103245711,0.011564279,-0.109602356,-0.013895022,0.034557787,-0.236836904,0.053149919,-0.1457663,0.047648727,71.9267096,-0.133383408,0.015890713,0.015890713,2,0.006145883,-0.000997735,0.228307683,-0.047788776,0.065135126,0.084398702,0.01410449,0.046630837,0.066565228,-0.013356602,-0.007195176,-0.15731525,0.120905113,-0.296563646,0.24222117,-0.452041203,0.133509314,-0.209654352,12.58325299,69.82409738,0.080972181,0.019593041,0.019593041,4,0.009313124,0.032232739,0.117762367,-0.041733737,0.155281413,-0.064114338,0.084095843,0.034002875,0.081546331,0.005740063,-0.080838118,-0.001445548,-0.115583726,0.023251232,-0.036815327,-0.200433119,0.055454491,-0.135224057,29.28744401,68.90756276,0.611467143,0.015851713,0.015851713,6,0.040005615,0.042943073,0.008786269,0.13299407,-0.045412155,0.116543791,0.007481804,0.035333281,0.07672333,-0.007666633,-0.052149129,0.033671097,-0.144046456,0.079558885,-0.120491535,-0.023611999,-0.02118702,-0.086842712,40.82140416,68.66364192,1.468204754,0.004096707,0.004096707,8,0.051067469,0.025276763,-0.030371644,0.093664912,-0.015282248,0.064467394,0.042425427,0.054398596,0.056284435,-0.018666971,-0.064471903,0.037590769,-0.150421929,0.135830746,-0.174394516,0.086850455,-0.042798076,0.019244628,49.50161433,68.84442544,1.793644098,-0.001210722,-0.001210722,10,0.060536954,0.096640323,-0.004804718,0.10651425,-0.004127128,0.004082682,0.054799117,0.074147814,0.002333804,0.001113301,-0.101499801,0.059641043,-0.171192531,0.170133466,-0.20191855,0.111209285,-0.019603128,0.004840442,54.98294477,69.79228285,1.992297084,-0.003539291,-0.003539291,14.18,0.006061775,0.074985996,-0.01465035,0.122155144,-0.000958521,0.04797402,0.042449208,0.054682426,0.019870249,-0.021544055,-0.103338061,0.059354871,-0.164388528,0.144951839,-0.214184352,0.10356798,-0.034029302,0.007681682,66.64747028,71.81045309,2.891334236,-0.016524691,-0.016524691
